ID;Date;User;Tweet;Source;Hashtags;RetweetCount;likeCount;;;;;;
944;2023-03-31 20:09:05+00:00;tv360nigeria;THE NEWS ROOM (3pm ) MARCH 31st, 2023 https://t.co/ETBj5S0rWL https://t.co/YByszbEErN;dlvr.it;;0;0;;;;;;
945;2023-03-31 20:09:02+00:00;luinc;(March 29, 2023) An Adventure of Discovery: Al Gordon shares his recent weekend experience going on a Single Family and Multifamily Road Trip, giving listeners behind-the-scenes details of how he was able to double his previous investments through the… https://t.co/1Q4WWP1yO9;dlvr.it;;1;1;;;;;;
946;2023-03-31 20:08:59+00:00;MyFDOT_SEFL;Lake Worth Beach: Beginning 8 p.m., Sunday, April 2, 2023, northbound and southbound Kirk Road at Lake Worth Road will be closed through 5 a.m. Monday, April 3. https://t.co/tjDCgflkR7;Twitter Web App;;0;0;;;;;;
947;2023-03-31 20:08:38+00:00;CityofBasehor;It's Friday, time for more facts, The City of Basehor will hold a special mail ballot election on June 8, 2023 to determine the City’s desire to impose a 1% general citywide sales tax with a 10-year sunset for the purpose of enhancing police, improving parks, and bettering roads. https://t.co/ldHLa2DBUO;Twitter for iPhone;;0;0;;;;;;
948;2023-03-31 20:08:36+00:00;DesmondEmekus;@fkeyamo Nigerians suffered to restore democracy. That's the reason we must resist  the attempt to mock democracy in Nigeria by the kind of charade called the 2023 presidential elections in Nigeria. The judiciary has it as a duty to restore Nigerians fait;Twitter Web App;;0;1;;;;;;
949;2023-03-31 20:08:31+00:00;Uchenna_Azorji;@fkeyamo Those who “suffered to restore democracy” are raping the same democracy they fought for. It’s parody of a sort that you used touts to distort elections, disenfranchise voters, killed and maimed some, mutilated election results and announced;Twitter for iPhone;;0;1;;;;;;
950;2023-03-31 20:08:27+00:00;wezlie22000;@Terriz_Sam @JeffreyNgetich @WilliamsRuto Not true.;;;;;;;;;;
;;;;;;;;;;;;;
@skmusyoka was not on the ballot in the 1983 general election. He first joined parliament in 1985 through a by-election to replace an MP who died in office. He won the subsequent elections of 1988;1992;1997; 2002 and 2007. ;;;;;;;;;;
;;;;;;;;;;;;;
"He goose was cooked when he joined Raila""";Twitter for Android;;0;20;;;;;;;;;
951;2023-03-31 20:07:56+00:00;FreeDAnimation;CCTV shows Evan Reid walking along Inchinnan Road in Paisley at 10:06pm on Saturday 25th March 2023. https://t.co/uoFmZjsrbw;Twitter Web App;;0;0;;;;;;
952;2023-03-31 20:07:53+00:00;LimaMthethwa;It is possible. With man it is impossible but with God all things are possible. The time has come to vote for change. 2023 is about voting out @ZANUPF_Official @edmnangagwa @ZECzim #GoldMafia2 this is not a normal election. We are at war against a corrupt and repressive regime;Twitter Web App;['GoldMafia2'];0;1;;;;;;
953;2023-03-31 20:07:49+00:00;ProvMagazine;Ukrainian Radical Feminists, Mounting Russian Aggression, and Human Rights Abuses in Nigeria | Providence Newsletter Mar 31, 2023 - https://t.co/dw8zTZUOnI https://t.co/iu3BJxuJVU;Mailchimp;;1;1;;;;;;
954;2023-03-31 20:07:48+00:00;buybritishmade;@yelseldusty @reformparty_uk I agree Lesley, I have written to the party before and told them they need to concentrate on what matters to the country and local elections are very important to most of us. People are still worried because they helped the To;Twitter for Android;;1;5;;;;;;
955;2023-03-31 20:07:41+00:00;solihullcamera;Manor Road Trash Screen in  Dorridge Solihull  on 31 Mar 2023 21:07 https://t.co/2MZBfNZMdD;SolihullCamera;;0;0;;;;;;
956;2023-03-31 20:07:35+00:00;vigourvin;Did you forget the very real threats they made about what they're keeping in store for the igbos after Election...;;;;;;;;;;
"Many APC E-BATs tweeted those threats here pre presidential Elections""";Twitter for Android;;0;0;;;;;;;;;
957;2023-03-31 20:07:10+00:00;MikaelCBernard;Why not pick APC membership card and declare your support for Bulaba?;;;;;;;;;;
;;;;;;;;;;;;;
You can resign from police and join the likes of @realFFK and Festus Keyamo to be doing Otimkpu.;;;;;;;;;;;;;
;;;;;;;;;;;;;
It’s been over weeks since elections finished. Till date; no thug has been apprehended and arrested.;;;;;;;;;;;;
;;;;;;;;;;;;;
"But once…""";Twitter for iPhone;;1852;4724;;;;;;;;;
958;2023-03-31 20:07:08+00:00;Sunayaglobal;@fkeyamo We don't want an interim government. we want our mandate. Peter obi won the 2023 presidential election.;Twitter for Android;;19;498;;;;;;
959;2023-03-31 20:07:03+00:00;SheviSharksU7s;We’re hitting the road again this weekend as our @ShevingtonShark U7’s head to Golborne for another fun-filled Sunday, sponsored by @KiwiNurseries @NatashasLegacy and Rossall Electrical 🔵⚪️🔴🦈 https://t.co/3i95PvKuIQ;Twitter for iPhone;;2;6;;;;;;
960;2023-03-31 20:07:03+00:00;NA_ME_BE_NONSO;@mdcuttest I have been following Simon for a long time and started paying attention to him when he asked the Biafran people to boycott the elections in Nigeria, but those who claim to be supporting Nnamdi Kanu were against him and started calling him a th;Twitter for iPhone;;0;0;;;;;;
961;2023-03-31 20:07:02+00:00;Giovann07255414;@GRVlagos Gbadebo have you not had a handwork bfo the outcome of the presidential election? Pls go and learn skills and get engaged. You are so idle. Elections is over na.;Twitter for Android;;0;8;;;;;;
962;2023-03-31 20:06:45+00:00;cannienow123;@GenFlynn Since Pence did not send the electors back to the 5 states with corrupted vote totals, and since the 5 states in question of the 2020 elections, with PA having more votes than voters as an example of truth, I do not see a fair election in 2024.;Twitter for Android;;0;0;;;;;;
963;2023-03-31 20:06:40+00:00;DisMahhhlon;@Rev_Bully @vivvis213 @Tutora2020 @NoLieWithBTC No. I don’t ignore them;;;;;;;;;;
;;;;;;;;;;;;;
You’ve provided evidence of Hillary whining;;;;;;;;;;;;;
;;;;;;;;;;;;;
Compared to Trump whining; inciting an unprecedented riot on the Capitol; implementing laws to fix election results; electing election deniers;" and installing them to certify future elections in the GOP’s favor""";Twitter for iPhone;;0;0;;;;;
964;2023-03-31 20:06:14+00:00;StaserDennis;At 6:45 : 46 : 47:: 48: 49: 50: 52: 54 p.m. March 30th 2023 (previous evening) remote neural monitors (continuously) prompted a loud attempted mind control vehicle to an adjacent road in my vicinity for purpose of thought suppression and covert harassment.;Twitter for Android;;0;0;;;;;;
965;2023-03-31 20:06:02+00:00;swann2001;When did Democrats or anyone get to say you cannot review election ballots? We need to know 100% our elections have not become Russian, or third world style rigged elections. One side doesn't get to say you cannot review to make sure ballots were not fraudulent.;Twitter Web App;;0;0;;;;;;
966;2023-03-31 20:05:57+00:00;SussexR;@RishiSunak What an absolute fool Youve presided over a system that has resulted in almost complete breakdown of our road system and just when elections come over the horizon you suddenly find a pot of money 5.5 billion wont even the the sides of the bott;Twitter for iPhone;;0;0;;;;;;
967;2023-03-31 20:05:37+00:00;CityMirror2;Govt. of #Odisha will observe;;;;;;;;;;
#ZeroFatalityWeek to prevent #Road #Accidents &amp;;;;;;;;;;;;;
 @CTOdisha ;;;;;;;;;;;;;
"@odisha_police @CTOdisha @PradeepJenaIAS https://t.co/BnIrCvcjjr""";Twitter for Android;['Odisha', 'ZeroFatalityWeek', 'Road', 'Accidents'];0;2;;;;;;;;;
968;2023-03-31 20:05:27+00:00;Yazeed_IK;As a leader of the PDP in the North Central/National Assembly, Sen. Aduda was the Special Guest Of Honor at the Plateau State Presentation of Certificates Of Returns by INEC. Sen. Aduda has honored the request of the only party Gov. Elect in N/Central, Plateau State 2023.;Twitter for iPhone;;0;0;;;;;;
969;2023-03-31 20:05:20+00:00;DougMann7;@DueDissidence After Socialist Alternative and their Seattle City Council member spent two presidential election cycles sheepdogging for Bernie. Workers strike back is non-electoral strategy. It is abstentionist, not part of a movement for a working class;Twitter Web App;;0;0;;;;;;
970;2023-03-31 20:05:06+00:00;GovCTW;government by breaking the control that the two major parties have over our candidate choices in primaries. Rank choice voting &amp;;;;;;;;;;
971;2023-03-31 20:05:00+00:00;KODUSOLE;INEC under Mr Yakubu spent 300billion naira to conduct selection and as well planning to defend her selection in the court of law with 3billion naira tax payers' money. Politics in Nigeria is an organized crime. ;;;;;;;;;;
;;;;;;;;;;;;;
"#TimelessAlbum https://t.co/7oxmbHj7BU""";Twitter Web App;['TimelessAlbum'];0;0;;;;;;;;;
972;2023-03-31 20:04:44+00:00;FLCons;@JustinTrudeau @GinettePT @DLeBlancNB If you truly meant this plan to actually HELP, you'd roll it back to Jan 1/2023 for ALL Canadians who have under 100k NET annual income. This is a kick the can down the road, vote getting pyramid scheme by the liar  l;Twitter Web App;;0;0;;;;;;
973;2023-03-31 20:04:39+00:00;mremustangs;Congratulations to our 2023 Teacher of the Year, Mrs. Ashley Porter and our 2023 Support Staff of the Year, Mrs. Margaret Ann Brannon!  Well-deserved!  We are so proud of you both!  #TheMustangWay @mc_garvin @DrForehand @brantleyteacher @juliesteele123 @CynthiaSJewell https://t.co/hpgvMMskEt;Twitter for iPhone;['TheMustangWay'];0;9;;;;;;
974;2023-03-31 20:04:30+00:00;UTKDailyBeacon;Byron Young nearly gave up hope on his football career before trying out at Georgia Military College and transferring to Tennessee. Four years later, Young leaves as a potential top-100 pick in the 2023 NFL Draft after impressing in the pre-draft process.;;;;;;;;;;
"https://t.co/6YsLLb8adz""";Twitter Web App;;1;2;;;;;;;;;
975;2023-03-31 20:04:26+00:00;LagosMandate;It's clear that the Governor was scared prior to the elections. That's why he was paying compensation and visiting the Igbo domain more. ;;;;;;;;;;
"Its time we need Governor that will treat threat as matter of urgency. Instant posting road commissioning while the house is on 🔥 fire""";Twitter for Android;;0;0;;;;;;;;;
976;2023-03-31 20:04:17+00:00;EmrisCoscept;@heykrashly I am very biased but the Oregon coast slaps!! It just hit different, we should road trip it someday!!!;Twitter for Android;;0;2;;;;;;
977;2023-03-31 20:04:01+00:00;XGreenPhoenixX;@Workonworkx2 @Brick_Suit @KariLake @KariLakeWarRoom Fixing a corrupt government that not only affects a whole state but the nation during national elections is something decently constructive I'd say. ;;;;;;;;;;
;;;;;;;;;;;;;
Truth is;" there was Tom fuckery going on with machines that were checked and rechecked before election day and only in red disctr""";Twitter Web App;;0;1;;;;;;;;
978;2023-03-31 20:03:54+00:00;freedomvolusia;Mayor Cloudman, Election Supervisor Mrs. Lewis &amp;;;;;;;;;;
979;2023-03-31 20:03:54+00:00;onechrisss;Let’s all remember that the 2023 election results were manipulated and that Tinubu was selected by INEC and not elected by Nigerians. We mustn’t forget!;Twitter for iPhone;;0;0;;;;;;
980;2023-03-31 20:03:43+00:00;FreedomWritersC;Wisconsin voters have been working hard to make sure that everyone knows the most important election of 2023 is happening in Wisconsin on April 4. ;;;;;;;;;;
;;;;;;;;;;;;;
"Electing Judge Janet Protasiewicz is vital to defending democracy. Fund the fight: https://t.co/WodSzl9QCl https://t.co/iAwb7lZbmY""";Greenfly;;35;36;;;;;;;;;
981;2023-03-31 20:03:17+00:00;SocialistVoice;BBC journalists to strike during local elections over radio cuts;;;;;;;;;;
;;;;;;;;;;;;;
National Union of Journalists members’ 24-hour stoppage on 5 May will coincide with the reporting of local election results;;;;;;;;;;;;;
;;;;;;;;;;;;;
" https://t.co/vtQ7pyLUr5""";Twitter for iPhone;;0;3;;;;;;;;;
982;2023-03-31 20:03:03+00:00;ElvisEtta;@SaharaReporters There can't be a peaceful transition over fraudulent election and stolen mandate. We must take back our country from crooks and give the leadership to who truly deserves it. PETER OBI is our 🇳🇬PRESIDENT 2023!;Twitter for Android;;0;0;;;;;;
983;2023-03-31 20:02:36+00:00;WizardOfOsu;The funny thing about this elections is even the so called Hausa people that voted massively for Tinubu know he's not of good character. They're just fanning him now cos of APC and nothing else. They don't care about what Tinubu fucking does.;Twitter for iPhone;;0;0;;;;;;
984;2023-03-31 20:02:30+00:00;dharam_sawh;But the Election Commission of Pakistan (ECP) refused to accommodate this deadline after the military said they were unable to provide security for polls in Punjab, Pakistan's most populous province. The two provincial elections are reported to be held in early October.;Twitter for Android;;0;0;;;;;;
985;2023-03-31 20:02:28+00:00;ljcalnon;@ROAD_KING_LADY That’s what I’m hearing.;Twitter for iPhone;;0;0;;;;;;
986;2023-03-31 20:02:28+00:00;WilsonoIsaiah;Ndi igbo carry ur business away from lagos before they burn u guys into the trenches.  If u like rebuild those shops &amp;;;;;;;;;;
987;2023-03-31 20:01:48+00:00;KennethMerrill4;@vrideout205 I’m not arguing ordinary policy disputes. Liberals &amp;;;;;;;;;;
"autocrat who defrauds or denies fair election results.""";Twitter for iPhone;;0;0;;;;;;;;;
988;2023-03-31 20:01:47+00:00;Henry9Osuji;@SaharaReporters I love you you guys, honestly una make us proud. Mr Yakubu is fraudster in this 2023 presidential election;Twitter for Android;;0;0;;;;;;
989;2023-03-31 20:01:42+00:00;lookoutcu;The results of the 2023 Lookout Credit Union Board of Directors election were announced at the Annual Membership Meeting.;;;;;;;;;;
;;;;;;;;;;;;;
The following candidates will fill the three open seats: ;;;;;;;;;;;;;
Michael Thomas;;;;;;;;;;;;;
Debra Gerber;;;;;;;;;;;;;
Lisa Leyshon;;;;;;;;;;;;;
;;;;;;;;;;;;;
"View the 2022 Annual Report Here: https://t.co/xkiyAamPWV https://t.co/xlkjWYOL4J""";Twitter for iPhone;;1;2;;;;;;;;;
990;2023-03-31 20:01:27+00:00;tayeidowu;The UK 🇬🇧 outgoing Nigeria ambassador finds it fascinating the violence unleashed by the drug kingpin and the APC on the Nigerian people during the scam elections? What a disgrace and double standards. ;;;;;;;;;;
"https://t.co/FyeqWbGmKz""";Twitter for Android;;0;0;;;;;;;;;
991;2023-03-31 20:01:23+00:00;Ayaya_is_Ayaya;Mahmood Yakubu must not go scot free, he belongs in jail with Tinubu. The grand conspiracy against Nigerians must not go unpunished, Nigeria is not an animal kingdom. They must pay for undermining our elections.;;;;;;;;;;
;;;;;;;;;;;;;
Cc;;;;;;;;;;;;;
"@inecnigeria""";Twitter for Android;;0;0;;;;;;;;;
992;2023-03-31 20:01:03+00:00;lx72713;@ChristisGod1111 @RealJamesWoods Yes, you are right. I agree with you. This election was very inappropriate. This is the first time in the history of the United States that something like this has happened. I really hope that in the future, this country w;Twitter Web App;;0;0;;;;;;
993;2023-03-31 20:01:01+00:00;DeKalbParkDist;Don’t forget to exercise your right to vote this Tuesday, April 4, in the 2023 DeKalb County Consolidated Election. We have five write-in candidates for the two open Park Board Seats! David Castro, Brian Tobin, Donna Johnson, Chris Newquist, and Michael “Cornbread” Zasada. https://t.co/zsoRxUs3Q4;Hootsuite Inc.;;0;0;;;;;;
994;2023-03-31 20:01:00+00:00;DNCWarRoom;As @RonDeSantisFL heads to Pennsylvania tomorrow, remember that he campaigned for election denier Doug Mastriano ahead of the 2022 midterm elections.;;;;;;;;;;
"https://t.co/SywNJf9Ft3""";TweetDeck Web App;;15;20;;;;;;;;;
995;2023-03-31 20:00:54+00:00;suti_atma;1st April 2023 marks the 125th death anniversary of Katherine Bridges. 💔;;;;;;;;;;
;;;;;;;;;;;;;
"Mr.Chips📚""";Twitter for Android;;2;41;;;;;;;;;
996;2023-03-31 20:00:33+00:00;CobbCourier;Road Work and Lane Closure Information for Cobb County posted by the Cobb DOT for the week of Saturday, April 1 to Friday, April 7, 2023 https://t.co/d5POnWxoLa #cobbcounty;dlvr.it;['cobbcounty'];0;0;;;;;;
997;2023-03-31 20:00:28+00:00;Jeanmar54408203;01/04/2023 04:00;;;;;;;;;;
"Time road any instead he hotel.""";Twitter Web App;;0;0;;;;;;;;;
998;2023-03-31 20:00:25+00:00;FairOaksRanchTx;April 6, 2023, is the last day to register to vote or make changes to your registration to be effective for the May 6, 2023, City Election. Please contact the Elections Department of the County where you reside or visit https://t.co/H8zAxlBOpw for links to their website. https://t.co/ZVjnO9yIpW;Hootsuite Inc.;;1;0;;;;;;
999;2023-03-31 20:00:16+00:00;_369empire;@inecnigeria You are a disgrace to Nigerians and humanity.;;;;;;;;;;
Look at what greed has caused you guys.;;;;;;;;;;;;;
All the money way Nigeria give una to use run elections no do una. Nah politicians money dey sweet una.;;;;;;;;;;;;;
"Shame on you😡""";Twitter for Android;;1;1;;;;;;;;;
1000;2023-03-31 20:00:12+00:00;YouTubesTopTen;On #YouTube, the top #Autos &amp;;;;;;;;;;
1. GRUBB MUDD;;;;;;;;;;;;;
2. VaazkL;;;;;;;;;;;;;
3. VINwiki;;;;;;;;;;;;;
4. Donut Media;;;;;;;;;;;;;
5. Wham Baam Dashcam;;;;;;;;;;;;;
6. McKillans Detailing;;;;;;;;;;;;;
7. Dylan Anderson;;;;;;;;;;;;;
8. Cleetus McFarland;;;;;;;;;;;;;
9. Matt's Off Road Recovery;;;;;;;;;;;;;
"10. Jesse Dalba""";YouTube Top 10 Bot;['YouTube', 'Autos', 'Vehicles'];0;0;;;;;;;;;
1001;2023-03-31 20:00:06+00:00;McAlesterNews;ICYMI: Pittsburg County Election Board Secretary Tonya Barnes provides information about early in-person voting for the April 4 municipal and school board elections. https://t.co/qBBYndEddq;BLOX CMS;;0;0;;;;;;
